央视频道,#genre#
文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视高网,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索记录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
超级综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226009/1.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw2554338791_49940138/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw2582593423_1721070986/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2837435881_530071425/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw3441504651_1879058580/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw3373254713_-1111569189/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
家庭理财,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001219/index.m3u8
纯享超清,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
中国天气,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001102/index.m3u8



其它,#genre#
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.flv
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰中文,http://39.134.18.196:80/wh7f454c46tw2172490011_-1360941031/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8?icpid=88888890&RTS=1707328982&from=20&ocs=2_111.20.45.169_80&hms_devid=8368&online=1707328982&vqe=3
凤凰资讯,http://39.134.18.196:80/wh7f454c46tw2280983051_-1501544638/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8?icpid=88888890&RTS=1707329090&from=20&ocs=2_111.20.45.166_80&hms_devid=8368&online=1707329090&vqe=3

凤凰中文,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
凤凰中文,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002187/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
凤凰资讯,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://bkpcp.ddns.net:8000/fhx.php?id=fhhk

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰资讯,http://wouu.net:9977:8089/udp/239.93.0.118:2191
凤凰中文,http://wouu.net:9977:8089/udp/239.93.1.9:2192
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
星空卫视,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=xkws
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://182.138.136.195:4455/udp/239.93.0.156:2193
TVB星河（粤）,http://bkpcp.ddns.net:8000/jydxjd.php?id=fcxh
TVB星河（粤）,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
翡翠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=fct
明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
明珠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=mzt


澳门卫视,https://iptv.hiper25.com/TDM/video.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳门卫视,http://tdm.jdshipin.com/ch3/ch3.live/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8#http://zb.xzxwhcb.com:9999/hls/world.m3u8	

中视台,rtmp://220.130.201.73/sat/tv091
华视台,rtmp://220.130.201.73/sat/tv111
台视台,rtmp://220.130.201.73/sat/tv071
民视台,rtmp://220.130.201.73/sat/tv051

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8





堆堆港剧,#genre#
埋堆堆1,https://159.75.85.63:35455/huya/23749096

埋堆堆2,https://159.75.85.63:35455/huya/23735126

埋堆堆3,https://159.75.85.63:35455/huya/23865152

埋堆堆4,https://159.75.85.63:35455/huya/23903196

埋堆堆5,https://159.75.85.63:35455/huya/23740156

埋堆堆6,https://159.75.85.63:35455/huya/23728660

埋堆堆7,https://159.75.85.63:35455/huya/23735153

埋堆堆8,https://159.75.85.63:35455/huya/23865058

埋堆堆9,https://159.75.85.63:35455/huya/23734183

埋堆堆10,https://159.75.85.63:35455/huya/23749068

埋堆堆11,https://159.75.85.63:35455/huya/23865036

埋堆堆12,https://159.75.85.63:35455/huya/23740162

埋堆堆13,https://159.75.85.63:35455/huya/23829474

埋堆堆14,https://159.75.85.63:35455/huya/23863833

埋堆堆15,https://159.75.85.63:35455/huya/23903106

埋堆堆16,https://159.75.85.63:35455/huya/23865025

埋堆堆17,https://159.75.85.63:35455/huya/23728689

埋堆堆18,https://159.75.85.63:35455/huya/23824171

埋堆堆19,https://159.75.85.63:35455/huya/23860057

埋堆堆20,https://159.75.85.63:35455/huya/23865072

埋堆堆21,https://159.75.85.63:35455/huya/23734176

埋堆堆22,https://159.75.85.63:35455/huya/23728651

埋堆堆23,https://159.75.85.63:35455/huya/23734246

埋堆堆24,https://159.75.85.63:35455/huya/23865179

埋堆堆25,https://159.75.85.63:35455/huya/23734196

埋堆堆26,https://159.75.85.63:35455/huya/23734211

埋堆堆27,https://159.75.85.63:35455/huya/23865086

埋堆堆28,https://159.75.85.63:35455/huya/23863796

埋堆堆29,https://159.75.85.63:35455/huya/23863822

埋堆堆30,https://159.75.85.63:35455/huya/23749083

埋堆堆31,https://159.75.85.63:35455/huya/23734243

埋堆堆32,https://159.75.85.63:35455/huya/23864480

埋堆堆33,https://159.75.85.63:35455/huya/23746486

埋堆堆34,https://159.75.85.63:35455/huya/23860049

埋堆堆35,https://159.75.85.63:35455/huya/23749074

埋堆堆36,https://159.75.85.63:35455/huya/23863882

埋堆堆37,https://159.75.85.63:35455/huya/23863778

埋堆堆38,https://159.75.85.63:35455/huya/23824164

埋堆堆39,https://159.75.85.63:35455/huya/23829537

埋堆堆40,https://159.75.85.63:35455/huya/23863809

埋堆堆41,https://159.75.85.63:35455/huya/23865096

埋堆堆42,https://159.75.85.63:35455/huya/23863804

埋堆堆43,https://159.75.85.63:35455/huya/23728630

埋堆堆44,https://159.75.85.63:35455/huya/23863895

埋堆堆45,https://159.75.85.63:35455/huya/23863787

埋堆堆46,https://159.75.85.63:35455/huya/23728637

埋堆堆47,https://159.75.85.63:35455/huya/23865142

埋堆堆48,https://159.75.85.63:35455/huya/23903085

埋堆堆49,https://159.75.85.63:35455/huya/23903183

埋堆堆50,https://159.75.85.63:35455/huya/23728647

埋堆堆51,https://159.75.85.63:35455/huya/23746691

埋堆堆52,https://159.75.85.63:35455/huya/23829447

埋堆堆53,https://159.75.85.63:35455/huya/23728693

埋堆堆54,https://159.75.85.63:35455/huya/23903130

埋堆堆55,https://159.75.85.63:35455/huya/23734223

埋堆堆56,https://159.75.85.63:35455/huya/23734169

埋堆堆57,https://159.75.85.63:35455/huya/23865124

埋堆堆58,https://159.75.85.63:35455/huya/23865186

埋堆堆59,https://159.75.85.63:35455/huya/23902225

埋堆堆60,https://159.75.85.63:35455/huya/23903164

埋堆堆61,https://159.75.85.63:35455/huya/23728674

埋堆堆1,https://live.metshop.top/huya/23749096

埋堆堆2,https://live.metshop.top/huya/23735126

埋堆堆3,https://live.metshop.top/huya/23865152

埋堆堆4,https://live.metshop.top/huya/23903196

埋堆堆5,https://live.metshop.top/huya/23740156

埋堆堆6,https://live.metshop.top/huya/23728660

埋堆堆7,https://live.metshop.top/huya/23735153

埋堆堆8,https://live.metshop.top/huya/23865058

埋堆堆9,https://live.metshop.top/huya/23734183

埋堆堆10,https://live.metshop.top/huya/23749068

埋堆堆11,https://live.metshop.top/huya/23865036

埋堆堆12,https://live.metshop.top/huya/23740162

埋堆堆13,https://live.metshop.top/huya/23829474

埋堆堆14,https://live.metshop.top/huya/23863833

埋堆堆15,https://live.metshop.top/huya/23903106

埋堆堆16,https://live.metshop.top/huya/23865025

埋堆堆17,https://live.metshop.top/huya/23728689

埋堆堆18,https://live.metshop.top/huya/23824171

埋堆堆19,https://live.metshop.top/huya/23860057

埋堆堆20,https://live.metshop.top/huya/23865072

埋堆堆21,https://live.metshop.top/huya/23734176

埋堆堆22,https://live.metshop.top/huya/23728651

埋堆堆23,https://live.metshop.top/huya/23734246

埋堆堆24,https://live.metshop.top/huya/23865179

埋堆堆25,https://live.metshop.top/huya/23734196

埋堆堆26,https://live.metshop.top/huya/23734211

埋堆堆27,https://live.metshop.top/huya/23865086

埋堆堆28,https://live.metshop.top/huya/23863796

埋堆堆29,https://live.metshop.top/huya/23863822

埋堆堆30,https://live.metshop.top/huya/23749083

埋堆堆31,https://live.metshop.top/huya/23734243

埋堆堆32,https://live.metshop.top/huya/23864480

埋堆堆33,https://live.metshop.top/huya/23746486

埋堆堆34,https://live.metshop.top/huya/23860049

埋堆堆35,https://live.metshop.top/huya/23749074

埋堆堆36,https://live.metshop.top/huya/23863882

埋堆堆37,https://live.metshop.top/huya/23863778

埋堆堆38,https://live.metshop.top/huya/23824164

埋堆堆39,https://live.metshop.top/huya/23829537

埋堆堆40,https://live.metshop.top/huya/23863809

埋堆堆41,https://live.metshop.top/huya/23865096

埋堆堆42,https://live.metshop.top/huya/23863804

埋堆堆43,https://live.metshop.top/huya/23728630

埋堆堆44,https://live.metshop.top/huya/23863895

埋堆堆45,https://live.metshop.top/huya/23863787

埋堆堆46,https://live.metshop.top/huya/23728637

埋堆堆47,https://live.metshop.top/huya/23865142

埋堆堆48,https://live.metshop.top/huya/23903085

埋堆堆49,https://live.metshop.top/huya/23903183

埋堆堆50,https://live.metshop.top/huya/23728647

埋堆堆51,https://live.metshop.top/huya/23746691

埋堆堆52,https://live.metshop.top/huya/23829447

埋堆堆53,https://live.metshop.top/huya/23728693

埋堆堆54,https://live.metshop.top/huya/23903130

埋堆堆55,https://live.metshop.top/huya/23734223

埋堆堆56,https://live.metshop.top/huya/23734169

埋堆堆57,https://live.metshop.top/huya/23865124

埋堆堆58,https://live.metshop.top/huya/23865186

埋堆堆59,https://live.metshop.top/huya/23902225

埋堆堆60,https://live.metshop.top/huya/23903164

埋堆堆61,https://live.metshop.top/huya/23728674
